id,Doc,Target,Original_Value,Attached_Value,Type,Annotator,DOI
1527,Barrier properties of chitosan coated polyethylene,relative_humidity,"(['30'], ['%'])","['relative', 'humidity']",QUANTITY,1,https://doi.org/10.1016/j.memsci.2012.02.037
1526,Barrier properties of chitosan coated polyethylene,relative_humidity,"(['0'], ['%'])","['relative', 'humidity']",QUANTITY,1,https://doi.org/10.1016/j.memsci.2012.02.037
1525,Barrier properties of chitosan coated polyethylene,relative_humidity,"(['33'], ['%'])","['relative', 'humidity']",QUANTITY,1,https://doi.org/10.1016/j.memsci.2012.02.037
1524,Barrier and surface properties of chitosan-coated greaseproof paper,relative_humidity,"(['65'], ['%'])",['RH'],QUANTITY,1,https://doi.org/10.1016/j.carbpol.2006.02.005
1523,Barrier and surface properties of chitosan-coated greaseproof paper,relative_humidity,"(['90'], ['%'])","['relative', 'humidity']",QUANTITY,1,https://doi.org/10.1016/j.carbpol.2006.02.005
1522,Barrier and surface properties of chitosan-coated greaseproof paper,relative_humidity,"(['95'], ['%'])","['relative', 'humidity']",QUANTITY,1,https://doi.org/10.1016/j.carbpol.2006.02.005
1521,Barrier and surface properties of chitosan-coated greaseproof paper,relative_humidity,"(['0'], ['%'])","['relative', 'humidity']",QUANTITY,1,https://doi.org/10.1016/j.carbpol.2006.02.005
1531,Barrier properties of chitosan coated polyethylene,relative_humidity,"(['30', '/', '75'], ['%'])","['relative', 'humidity', 'differentials']",QUANTITY,1,https://doi.org/10.1016/j.memsci.2012.02.037
1520,Barrier and mechanical properties of carrot puree films,relative_humidity,"(['50'], ['%'])",['RH'],QUANTITY,1,https://doi.org/10.1016/j.fbp.2010.03.012
1544,"Effect of clay content, homogenization RPM, pH, and ultrasonication on mechanical and barrier properties of fish gelatin montmorillonite nanocomposite films",relative_humidity,"(['50'], ['%'])",['RH'],QUANTITY,1,https://doi.org/10.1016/j.lwt.2008.12.016
1546,"Effect of lignin on water vapor barrier, mechanical, and structural properties of agar-lignin composite films",relative_humidity,"(['50'], ['%'])",['RH'],QUANTITY,1,https://doi.org/10.1016/j.ijbiomac.2015.08.015
1568,Structure–property relationships in cross-linked polyester–clay nanocomposites,relative_humidity,"(['90'], ['%'])","['relative', 'humidity']",QUANTITY,1,https://doi.org/10.1016/S0032-3861(02)00187-8
1567,Oxygen permeability and mechanical properties of banana films,relative_humidity,"(['50'], ['%'])",['RH'],QUANTITY,1,https://doi.org/10.1016/j.foodres.2006.10.010
1566,Oxygen permeability and mechanical properties of banana films,relative_humidity,"(['50', '±', '1'], ['%'])",['RH'],QUANTITY,1,https://doi.org/10.1016/j.foodres.2006.10.010
1565,Mechanical properties and water vapor permeability of edible films made from fractionated soy proteins with ultrafiltration,relative_humidity,"(['50'], ['%'])","['relative', 'humidity']",QUANTITY,1,https://doi.org/10.1016/j.lwt.2004.03.009
1564,Gas transfer properties of wheat gluten coated paper adapted to eMAP of fresh parsley,relative_humidity,"(['100'], ['%'])",['RH'],QUANTITY,1,https://doi.org/10.1016/j.jfoodeng.2013.06.008
1563,Gas transfer properties of wheat gluten coated paper adapted to eMAP of fresh parsley,relative_humidity,"(['0'], ['%'])",['RH'],QUANTITY,1,https://doi.org/10.1016/j.jfoodeng.2013.06.008
1562,Gas transfer properties of wheat gluten coated paper adapted to eMAP of fresh parsley,relative_humidity,"(['90'], ['%'])",['RH'],QUANTITY,1,https://doi.org/10.1016/j.jfoodeng.2013.06.008
1561,Gas transfer properties of wheat gluten coated paper adapted to eMAP of fresh parsley,relative_humidity,"(['70'], ['%'])",['RH'],QUANTITY,1,https://doi.org/10.1016/j.jfoodeng.2013.06.008
1560,Gas transfer properties of wheat gluten coated paper adapted to eMAP of fresh parsley,relative_humidity,"(['80'], ['%'])",['RH'],QUANTITY,1,https://doi.org/10.1016/j.jfoodeng.2013.06.008
1559,Gas permeation and mechanical properties of polypropylene nanocomposites with thermally-stable imidazolium modified clay,relative_humidity,"(['0'], ['%'])",['RH'],QUANTITY,1,https://doi.org/10.1016/j.eurpolymj.2007.06.015
1545,Effect of light transmittance and oxygen permeability of various packaging materials on keeping quality of low fat pasteurized milk,relative_humidity,"(['60'], ['%'])",['RH'],QUANTITY,1,https://doi.org/10.1016/j.idairyj.2003.09.001
1558,Functional properties of wheat gluten montmorillonite nanocomposite films processed by casting,relative_humidity,"(['70'], ['%'])",['RH'],QUANTITY,1,https://doi.org/10.1016/j.memsci.2006.11.050
1556,Exploring the potentialities of using lignocellulosic fibres derived from three food by-products as constituents of biocomposites for food packaging,relative_humidity,"(['0', '–', '100'], ['%'])",['RH'],QUANTITY,1,https://doi.org/10.1016/j.indcrop.2015.01.028
1555,Experimental and modelling studies of transport in starch nanocomposite films as affected by relative humidity,relative_humidity,"(['30'], ['%'])","['relative', 'humidity']",QUANTITY,1,https://doi.org/10.1016/j.memsci.2010.07.032
1554,Experimental and modelling studies of transport in starch nanocomposite films as affected by relative humidity,relative_humidity,"(['45'], ['%'])",['ERH'],QUANTITY,1,https://doi.org/10.1016/j.memsci.2010.07.032
1553,Experimental and modelling studies of transport in starch nanocomposite films as affected by relative humidity,relative_humidity,"(['60'], ['%'])",['ERH'],QUANTITY,1,https://doi.org/10.1016/j.memsci.2010.07.032
1552,Experimental and modelling studies of transport in starch nanocomposite films as affected by relative humidity,relative_humidity,"(['70'], ['%'])",['ERH'],QUANTITY,1,https://doi.org/10.1016/j.memsci.2010.07.032
1551,Experimental and modelling studies of transport in starch nanocomposite films as affected by relative humidity,relative_humidity,"(['85'], ['%'])",['ERH'],QUANTITY,1,https://doi.org/10.1016/j.memsci.2010.07.032
1550,Experimental and modelling studies of transport in starch nanocomposite films as affected by relative humidity,relative_humidity,"(['90'], ['%'])","['relative', 'humidity']",QUANTITY,1,https://doi.org/10.1016/j.memsci.2010.07.032
1549,Experimental and modelling studies of transport in starch nanocomposite films as affected by relative humidity,relative_humidity,"(['35'], ['%'])","['relative', 'humidity']",QUANTITY,1,https://doi.org/10.1016/j.memsci.2010.07.032
1548,Effects of modified cellulose nanocrystals on the barrier and migration properties of PLA nano-biocomposites,relative_humidity,"(['50', '±', '2'], ['%'])",['RH'],QUANTITY,1,https://doi.org/10.1016/j.carbpol.2012.06.025
1547,Effect of plasticizers and fatty acids on mechanical and permeability characteristics of chitosan films,relative_humidity,"(['90'], ['%'])",['RH'],QUANTITY,1,https://doi.org/10.1016/j.foodhyd.2006.08.005
1557,Functional properties of wheat gluten montmorillonite nanocomposite films processed by casting,relative_humidity,"(['100'], ['%'])",['RH'],QUANTITY,1,https://doi.org/10.1016/j.memsci.2006.11.050
1569,Suitability of novel galactomannans as edible coatings for tropical fruits,relative_humidity,"(['100'], ['%'])",['RH'],QUANTITY,1,https://doi.org/10.1016/j.jfoodeng.2009.04.003
1519,Barrier and mechanical properties of carrot puree films,relative_humidity,"(['50', '±', '1'], ['%'])",['RH'],QUANTITY,1,https://doi.org/10.1016/j.fbp.2010.03.012
1517,Suitability of novel galactomannans as edible coatings for tropical fruits,partial_pressure_difference,"(['0'], ['Pa'])",['pressure'],QUANTITY,1,https://doi.org/10.1016/j.jfoodeng.2009.04.003
1490,Water vapor and oxygen-barrier performance of corn–zein coated polypropylene films,packaging,"['PP', 'film']",,SYMBOLIC,1,https://doi.org/10.1016/j.jfoodeng.2009.08.018
1489,Water vapor and oxygen-barrier performance of corn–zein coated polypropylene films,packaging,"['coated', 'PP', 'films']",,SYMBOLIC,1,https://doi.org/10.1016/j.jfoodeng.2009.08.018
1488,Water vapor and oxygen-barrier performance of corn–zein coated polypropylene films,packaging,"['corn–zein', 'coating', 'solution', 'by', 'PEG']",,SYMBOLIC,1,https://doi.org/10.1016/j.jfoodeng.2009.08.018
1487,Water vapor and oxygen-barrier performance of corn–zein coated polypropylene films,packaging,"['corn–zein', 'coating', 'on', 'PP', 'film']",,SYMBOLIC,1,https://doi.org/10.1016/j.jfoodeng.2009.08.018
1486,Water vapor and oxygen-barrier performance of corn–zein coated polypropylene films,packaging,"['corn–zein', 'coated', 'PP', 'films']",,SYMBOLIC,1,https://doi.org/10.1016/j.jfoodeng.2009.08.018
1485,Water vapor and oxygen-barrier performance of corn–zein coated polypropylene films,packaging,"['corn–zein', 'coated', 'polypropylene', 'films']",,SYMBOLIC,1,https://doi.org/10.1016/j.jfoodeng.2009.08.018
1484,Water barrier properties of starch films reinforced with cellulose nanocrystals obtained from sugarcane bagasse,packaging,"['starch', '/', 'CNC', 'film']",,SYMBOLIC,1,https://doi.org/10.1016/j.carbpol.2014.03.049
1483,Water barrier properties of starch films reinforced with cellulose nanocrystals obtained from sugarcane bagasse,packaging,"['Starch', '/', 'CNC', 'film']",,SYMBOLIC,1,https://doi.org/10.1016/j.carbpol.2014.03.049
1482,Water barrier properties of starch films reinforced with cellulose nanocrystals obtained from sugarcane bagasse,packaging,"['starch', '/', 'CNC', 'films']",,SYMBOLIC,1,https://doi.org/10.1016/j.carbpol.2014.03.049
1481,Water barrier properties of starch films reinforced with cellulose nanocrystals obtained from sugarcane bagasse,packaging,"['starch', '/', 'CNC']",,SYMBOLIC,1,https://doi.org/10.1016/j.carbpol.2014.03.049
1491,Water vapor and oxygen-barrier performance of corn–zein coated polypropylene films,packaging,"['coated', 'PP', 'film']",,SYMBOLIC,1,https://doi.org/10.1016/j.jfoodeng.2009.08.018
1480,Water barrier properties of starch films reinforced with cellulose nanocrystals obtained from sugarcane bagasse,packaging,"['Starch', 'films']",,SYMBOLIC,1,https://doi.org/10.1016/j.carbpol.2014.03.049
1478,"Tensile, water vapor barrier and antimicrobial properties of PLA nanoclay composite films",packaging,"['PLA', '/', 'Cloisite', '30B']",,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2008.02.015
1477,"Tensile, water vapor barrier and antimicrobial properties of PLA nanoclay composite films",packaging,"['PLA', '/', 'Cloisite', '20A']",,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2008.02.015
1476,"Tensile, water vapor barrier and antimicrobial properties of PLA nanoclay composite films",packaging,"['PLA', '/', 'Cloisite', 'Na', '^', '+']",,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2008.02.015
1474,"Tensile, water vapor barrier and antimicrobial properties of PLA nanoclay composite films",packaging,"['PLA', '/', 'Cloisite', 'Na', '^', '+', 'films']",,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2008.02.015
1473,"Tensile, water vapor barrier and antimicrobial properties of PLA nanoclay composite films",packaging,"['pure', 'PLA']",,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2008.02.015
1472,"Tensile, water vapor barrier and antimicrobial properties of PLA nanoclay composite films",packaging,"['PLA', '/', 'Cloisite', '20A', 'composite', 'films']",,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2008.02.015
1471,"Tensile, water vapor barrier and antimicrobial properties of PLA nanoclay composite films",packaging,"['neat', 'PLA']",,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2008.02.015
1470,"Tensile, water vapor barrier and antimicrobial properties of PLA nanoclay composite films",packaging,"['polymer', '/', 'clay', 'composite', 'films']",,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2008.02.015
1469,"Tensile, water vapor barrier and antimicrobial properties of PLA nanoclay composite films",packaging,"['clay', '/', 'PLA', 'nanocomposite', 'films']",,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2008.02.015
1479,Water barrier properties of starch films reinforced with cellulose nanocrystals obtained from sugarcane bagasse,packaging,"['starch', 'films']",,SYMBOLIC,1,https://doi.org/10.1016/j.carbpol.2014.03.049
1518,Barrier and mechanical properties of carrot puree films,relative_humidity,"(['83', '±', '1'], ['%'])",['RH'],QUANTITY,1,https://doi.org/10.1016/j.fbp.2010.03.012
1492,Water vapor and oxygen-barrier performance of corn–zein coated polypropylene films,packaging,"['zein', 'coated', 'films']",,SYMBOLIC,1,https://doi.org/10.1016/j.jfoodeng.2009.08.018
1494,"Water vapor permeability, tensile properties and solubility of methylcellulose-based edible films",packaging,"['MC-based', 'films']",,SYMBOLIC,1,https://doi.org/10.1016/S0260-8774(03)00155-9
1516,Suitability of novel galactomannans as edible coatings for tropical fruits,partial_pressure_difference,"(['2337'], ['Pa'])",['pressure'],QUANTITY,1,https://doi.org/10.1016/j.jfoodeng.2009.04.003
1515,Gas transport properties of polypropylene clay composite membranes,partial_pressure_difference,"(['1.33', '×', '10', '^', '5'], ['Pa'])",['p0'],QUANTITY,1,https://doi.org/10.1016/j.eurpolymj.2007.01.018
1514,Gas transport properties of polypropylene clay composite membranes,partial_pressure_difference,"(['1.33', '×', '10', '^', '3'], ['Pa'])",['p1'],QUANTITY,1,https://doi.org/10.1016/j.eurpolymj.2007.01.018
1513,Gas transport behavior of mixed-matrix membranes composed of silica nanoparticles in a polymer of intrinsic microporosity (PIM-1),partial_pressure_difference,"(['50'], ['psig'])",['Δp'],QUANTITY,1,https://doi.org/10.1016/j.memsci.2009.09.047
1512,Gas separation properties of polyether-based polyurethane–silica nanocomposite membranes,partial_pressure_difference,"(['10'], ['bar'])",['pressure'],QUANTITY,1,https://doi.org/10.1016/j.memsci.2011.04.021
1511,Gas barrier properties of nanocomposites based on in situ polymerized poly(n-butyl methacrylate) in the presence of surface modified montmorillonite,partial_pressure_difference,"(['4'], ['atm'])",['pressurized'],QUANTITY,1,https://doi.org/10.1016/j.memsci.2009.11.057
1510,Experimental and modelling studies of transport in starch nanocomposite films as affected by relative humidity,partial_pressure_difference,"(['1'], ['atm'])",['P'],QUANTITY,1,https://doi.org/10.1016/j.memsci.2010.07.032
1509,Enhancement of the gas separation properties of polybenzimidazole (PBI) membrane by incorporation of silica nano particles,partial_pressure_difference,"(['20'], ['bar'])",['pressure'],QUANTITY,1,https://doi.org/10.1016/j.memsci.2008.12.073
1508,"Effect of clay content, homogenization RPM, pH, and ultrasonication on mechanical and barrier properties of fish gelatin montmorillonite nanocomposite films",partial_pressure_difference,"(['101.3'], ['kPa'])","['difference', 'in', 'pressure']",QUANTITY,1,https://doi.org/10.1016/j.lwt.2008.12.016
1507,Effect of an organo-modified montmorillonite on PLA crystallization and gas barrier properties,partial_pressure_difference,"(['3'], ['bars'])",['pressure'],QUANTITY,1,https://doi.org/10.1016/j.clay.2011.04.023
1493,"Water vapor permeability, tensile properties and solubility of methylcellulose-based edible films",packaging,"['methylcellulose-based', 'edible', 'films']",,SYMBOLIC,1,https://doi.org/10.1016/S0260-8774(03)00155-9
1506,Barrier properties of nylon 6-montmorillonite nanocomposite membranes prepared by melt blending Influence of the clay content and dispersion state Consequences on modelling,partial_pressure_difference,"(['3'], ['bar'])",['pressure'],QUANTITY,1,https://doi.org/10.1016/j.memsci.2007.01.030
1504,Barrier and surface properties of chitosan-coated greaseproof paper,partial_pressure_difference,"(['1'], ['atm'])","['partial', 'pressure']",QUANTITY,1,https://doi.org/10.1016/j.carbpol.2006.02.005
1503,A comparison on gas separation between PES (polyethersulfone) MMT (Na-montmorillonite) and PES TiO2 mixed matrix membranes,partial_pressure_difference,"(['2'], ['bar'])",['pressure'],QUANTITY,1,https://doi.org/10.1016/j.seppur.2012.03.016
1502,Water vapour permeability of poly(lactic acid) nanocomposites,packaging,"['PLA', 'nanocomposite']",,SYMBOLIC,1,https://doi.org/10.1016/j.memsci.2013.06.008
1501,Water vapour permeability of poly(lactic acid) nanocomposites,packaging,"['PLA', '/', 'organoclay', 'nanocomposite']",,SYMBOLIC,1,https://doi.org/10.1016/j.memsci.2013.06.008
1500,Water vapour permeability of poly(lactic acid) nanocomposites,packaging,"['PLA', '/', 'clay', 'nanocomposites']",,SYMBOLIC,1,https://doi.org/10.1016/j.memsci.2013.06.008
1498,Water vapour permeability of poly(lactic acid) nanocomposites,packaging,"['poly', '(', 'lactic', 'acid', ')', 'nanocomposites']",,SYMBOLIC,1,https://doi.org/10.1016/j.memsci.2013.06.008
1497,"Water vapor permeability, tensile properties and solubility of methylcellulose-based edible films",packaging,"['low', 'density', 'polyethylene', 'films']",,SYMBOLIC,1,https://doi.org/10.1016/S0260-8774(03)00155-9
1496,"Water vapor permeability, tensile properties and solubility of methylcellulose-based edible films",packaging,['high'],,SYMBOLIC,1,https://doi.org/10.1016/S0260-8774(03)00155-9
1495,"Water vapor permeability, tensile properties and solubility of methylcellulose-based edible films",packaging,"['MC', 'films']",,SYMBOLIC,1,https://doi.org/10.1016/S0260-8774(03)00155-9
1505,Barrier properties of nylon 6-montmorillonite nanocomposite membranes prepared by melt blending Influence of the clay content and dispersion state Consequences on modelling,partial_pressure_difference,"(['3', '×', '10', '^', '5'], ['Pa'])",['pressure'],QUANTITY,1,https://doi.org/10.1016/j.memsci.2007.01.030
1570,Suitability of novel galactomannans as edible coatings for tropical fruits,relative_humidity,"(['0'], ['%'])",['RH'],QUANTITY,1,https://doi.org/10.1016/j.jfoodeng.2009.04.003
1571,"Tensile, water vapor barrier and antimicrobial properties of PLA nanoclay composite films",relative_humidity,"(['50'], ['%'])",['RH'],QUANTITY,1,https://doi.org/10.1016/j.lwt.2008.02.015
1572,Water vapor and oxygen-barrier performance of corn–zein coated polypropylene films,relative_humidity,"(['60'], ['%'])","['relative', 'humidity']",QUANTITY,1,https://doi.org/10.1016/j.jfoodeng.2009.08.018
1647,Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films,thickness,"(['30'], ['μm'])",['thickness'],QUANTITY,1,https://doi.org/10.1016/j.postharvbio.2015.09.022
1646,"Cellulose nanobiocomposites with reinforcement of boron nitride  Study of thermal, oxygen barrier and chemical resistant properties",thickness,"(['5'], ['mm'])",['thickness'],QUANTITY,1,https://doi.org/10.1016/j.carbpol.2013.02.080
1645,Blown films of nanocomposites prepared from low density polyethylene and a sodium ionomer of poly(ethylene-co-methacrylic acid),thickness,"(['1.6'], ['mm'])",['thickness'],QUANTITY,1,https://doi.org/10.1016/j.polymer.2006.06.051
1644,Barrier properties of nylon 6-montmorillonite nanocomposite membranes prepared by melt blending Influence of the clay content and dispersion state Consequences on modelling,thickness,"(['80', '±', '5'], ['μm'])",['thickness'],QUANTITY,1,https://doi.org/10.1016/j.memsci.2007.01.030
1643,Barrier properties of model epoxy nanocomposites,thickness,"(['1'], ['mm'])",['thickness'],QUANTITY,1,https://doi.org/10.1016/j.memsci.2008.02.041
1642,Barrier properties of chitosan coated polyethylene,thickness,"(['3'], ['μm'])",['thicknesses'],QUANTITY,1,https://doi.org/10.1016/j.memsci.2012.02.037
1641,Barrier properties of chitosan coated polyethylene,thickness,"(['6'], ['μm'])",['thicknesses'],QUANTITY,1,https://doi.org/10.1016/j.memsci.2012.02.037
1640,Barrier and surface properties of chitosan-coated greaseproof paper,thickness,"(['85'], ['μm'])",['thickness'],QUANTITY,1,https://doi.org/10.1016/j.carbpol.2006.02.005
1639,Barrier and surface properties of chitosan-coated greaseproof paper,thickness,"(['1.6'], ['μm'])",['thickness'],QUANTITY,1,https://doi.org/10.1016/j.carbpol.2006.02.005
1638,Barrier and surface properties of chitosan-coated greaseproof paper,thickness,"(['3.5'], ['μm'])",['thickness'],QUANTITY,1,https://doi.org/10.1016/j.carbpol.2006.02.005
1648,"Dispersion of SiC nanoparticles in cellulose for study of tensile, thermal and oxygen barrier properties",thickness,"(['0.5'], ['mm'])",['thickness'],QUANTITY,1,https://doi.org/10.1016/j.carbpol.2013.08.035
1637,Barrier and surface properties of chitosan-coated greaseproof paper,thickness,"(['100'], ['μm'])",['thickness'],QUANTITY,1,https://doi.org/10.1016/j.carbpol.2006.02.005
1635,Barrier and mechanical properties of carrot puree films,thickness,"(['0.238', '±', '0.003'], ['mm'])",['thickness'],QUANTITY,1,https://doi.org/10.1016/j.fbp.2010.03.012
1634,Antiplasticisation and oxygen permeability of starch–sorbitol films,thickness,"(['0.5'], ['mm'])",['thick'],QUANTITY,1,https://doi.org/10.1016/S0144-8617(99)00206-4
1633,A comparison on gas separation between PES (polyethersulfone) MMT (Na-montmorillonite) and PES TiO2 mixed matrix membranes,thickness,"(['20'], ['μm'])",['thickness'],QUANTITY,1,https://doi.org/10.1016/j.seppur.2012.03.016
1632,A comparison on gas separation between PES (polyethersulfone) MMT (Na-montmorillonite) and PES TiO2 mixed matrix membranes,thickness,"(['23'], ['μm'])",['thickness'],QUANTITY,1,https://doi.org/10.1016/j.seppur.2012.03.016
1631,A comparison on gas separation between PES (polyethersulfone) MMT (Na-montmorillonite) and PES TiO2 mixed matrix membranes,thickness,"(['21'], ['μm'])",['thickness'],QUANTITY,1,https://doi.org/10.1016/j.seppur.2012.03.016
1630,A comparison on gas separation between PES (polyethersulfone) MMT (Na-montmorillonite) and PES TiO2 mixed matrix membranes,thickness,"(['27'], ['μm'])",['thickness'],QUANTITY,1,https://doi.org/10.1016/j.seppur.2012.03.016
1629,Water vapour permeability of poly(lactic acid) nanocomposites,temperature,"(['38'], ['°', 'C'])",,QUANTITY,1,https://doi.org/10.1016/j.memsci.2013.06.008
1628,"Water vapor permeability, tensile properties and solubility of methylcellulose-based edible films",temperature,"(['25', '±', '1'], ['°', 'C'])",,QUANTITY,1,https://doi.org/10.1016/S0260-8774(03)00155-9
1627,Water vapor and oxygen-barrier performance of corn–zein coated polypropylene films,temperature,"(['25'], ['°', 'C'])",,QUANTITY,1,https://doi.org/10.1016/j.jfoodeng.2009.08.018
1626,Water vapor and oxygen-barrier performance of corn–zein coated polypropylene films,temperature,"(['23'], ['°', 'C'])",['temperature'],QUANTITY,1,https://doi.org/10.1016/j.jfoodeng.2009.08.018
1636,Barrier and mechanical properties of carrot puree films,thickness,"(['0.099', '±', '0.004'], ['mm'])",['thickness'],QUANTITY,1,https://doi.org/10.1016/j.fbp.2010.03.012
1625,Validation of a predictive model coupling gas transfer and microbial growth in fresh food packed under modified atmosphere,temperature,"(['20'], ['°', 'C'])",,QUANTITY,1,https://doi.org/10.1016/j.fm.2016.03.011
1649,Effect of light transmittance and oxygen permeability of various packaging materials on keeping quality of low fat pasteurized milk,thickness,"(['550'], ['μm'])",['thickness'],QUANTITY,1,https://doi.org/10.1016/j.idairyj.2003.09.001
1651,Effect of light transmittance and oxygen permeability of various packaging materials on keeping quality of low fat pasteurized milk,thickness,"(['300'], ['μm'])",['thickness'],QUANTITY,1,https://doi.org/10.1016/j.idairyj.2003.09.001
1673,Water vapour permeability of poly(lactic acid) nanocomposites,thickness,"(['0.6'], ['mm'])",['thickness'],QUANTITY,1,https://doi.org/10.1016/j.memsci.2013.06.008
1672,Water vapor and oxygen-barrier performance of corn–zein coated polypropylene films,thickness,"(['3'], ['μm'])",['thickness'],QUANTITY,1,https://doi.org/10.1016/j.jfoodeng.2009.08.018
1671,Water vapor and oxygen-barrier performance of corn–zein coated polypropylene films,thickness,"(['4'], ['μm'])",['thickness'],QUANTITY,1,https://doi.org/10.1016/j.jfoodeng.2009.08.018
1670,Synthesis of thermal and chemical resistant oxygen barrier starch with reinforcement of nano silicon carbide,thickness,"(['5'], ['mm'])",['thickness'],QUANTITY,1,https://doi.org/10.1016/j.carbpol.2013.05.061
1669,Structure–property relationships in cross-linked polyester–clay nanocomposites,thickness,"(['2'], ['mil'])",['thick'],QUANTITY,1,https://doi.org/10.1016/S0032-3861(02)00187-8
1668,Properties of polyethylene-layered silicate nanocomposites prepared by melt intercalation with a PP-g-MA compatibilizer,thickness,"(['50'], ['μm'])",['thickness'],QUANTITY,1,https://doi.org/10.1016/j.compscitech.2005.03.015
1667,Oxygen permeability and mechanical properties of banana films,thickness,"(['0.19', '±', '0.02'], ['mm'])",['thickness'],QUANTITY,1,https://doi.org/10.1016/j.foodres.2006.10.010
1666,Morphology and properties of poly(methyl methacrylate) clay nanocomposites by in-situ solution polymerization,thickness,"(['70'], ['nm'])",['thickness'],QUANTITY,1,https://doi.org/10.1016/j.jpcs.2009.12.044
1665,Improve the gas barrier property of PET film with montmorillonite by in situ interlayer polymerization,thickness,"(['25'], ['μm'])",['thickness'],QUANTITY,1,https://doi.org/10.1016/j.matlet.2005.05.070
1664,Gas transport properties of polypropylene clay composite membranes,thickness,"(['152', '±', '16'], ['μm'])",['thickness'],QUANTITY,1,https://doi.org/10.1016/j.eurpolymj.2007.01.018
1650,Effect of light transmittance and oxygen permeability of various packaging materials on keeping quality of low fat pasteurized milk,thickness,"(['600'], ['μm'])",['thickness'],QUANTITY,1,https://doi.org/10.1016/j.idairyj.2003.09.001
1663,Gas transport properties of polypropylene clay composite membranes,thickness,"(['110', '±', '8'], ['μm'])",['thickness'],QUANTITY,1,https://doi.org/10.1016/j.eurpolymj.2007.01.018
1661,Gas transport behavior of mixed-matrix membranes composed of silica nanoparticles in a polymer of intrinsic microporosity (PIM-1),thickness,"(['35'], ['μm'])",['thickness'],QUANTITY,1,https://doi.org/10.1016/j.memsci.2009.09.047
1660,Gas transport behavior of mixed-matrix membranes composed of silica nanoparticles in a polymer of intrinsic microporosity (PIM-1),thickness,"(['55'], ['μm'])",['thickness'],QUANTITY,1,https://doi.org/10.1016/j.memsci.2009.09.047
1659,Gas transfer properties of wheat gluten coated paper adapted to eMAP of fresh parsley,thickness,"(['73.5', '±', '4.0'], ['μm'])",['thickness'],QUANTITY,1,https://doi.org/10.1016/j.jfoodeng.2013.06.008
1658,Gas separation properties of polyether-based polyurethane–silica nanocomposite membranes,thickness,"(['100'], ['micrometers'])",['thickness'],QUANTITY,1,https://doi.org/10.1016/j.memsci.2011.04.021
1657,Functional properties of wheat gluten montmorillonite nanocomposite films processed by casting,thickness,"(['200'], ['μm'])",['thickness'],QUANTITY,1,https://doi.org/10.1016/j.memsci.2006.11.050
1656,Exploring the potentialities of using lignocellulosic fibres derived from three food by-products as constituents of biocomposites for food packaging,thickness,"(['250'], ['μm'])",['thick'],QUANTITY,1,https://doi.org/10.1016/j.indcrop.2015.01.028
1655,Experimental and modelling studies of transport in starch nanocomposite films as affected by relative humidity,thickness,"(['50'], ['μm'])",['thickness'],QUANTITY,1,https://doi.org/10.1016/j.memsci.2010.07.032
1654,Enhancement of the gas separation properties of polybenzimidazole (PBI) membrane by incorporation of silica nano particles,thickness,"(['40'], ['μm'])",['thicknesses'],QUANTITY,1,https://doi.org/10.1016/j.memsci.2008.12.073
1653,Effects of modified cellulose nanocrystals on the barrier and migration properties of PLA nano-biocomposites,thickness,"(['40'], ['μm'])",['thickness'],QUANTITY,1,https://doi.org/10.1016/j.carbpol.2012.06.025
1652,Effect of light transmittance and oxygen permeability of various packaging materials on keeping quality of low fat pasteurized milk,thickness,"(['350'], ['μm'])",['thickness'],QUANTITY,1,https://doi.org/10.1016/j.idairyj.2003.09.001
1662,Gas transport properties of polypropylene clay composite membranes,thickness,"(['127', '±', '10'], ['μm'])",['thickness'],QUANTITY,1,https://doi.org/10.1016/j.eurpolymj.2007.01.018
1624,"Tensile, water vapor barrier and antimicrobial properties of PLA nanoclay composite films",temperature,"(['25'], ['°', 'C'])",,QUANTITY,1,https://doi.org/10.1016/j.lwt.2008.02.015
1623,Suitability of novel galactomannans as edible coatings for tropical fruits,temperature,"(['20'], ['°', 'C'])",,QUANTITY,1,https://doi.org/10.1016/j.jfoodeng.2009.04.003
1622,Structure–property relationships in cross-linked polyester–clay nanocomposites,temperature,"(['40'], ['°', 'C'])",,QUANTITY,1,https://doi.org/10.1016/S0032-3861(02)00187-8
1594,Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films,temperature,"(['23', '±', '0.5'], ['°', 'C'])",,QUANTITY,1,https://doi.org/10.1016/j.postharvbio.2015.09.022
1593,Combined effects of cellulose nanocrystals and silver nanoparticles on the barrier and migration properties of PLA nano-biocomposites,temperature,"(['20.0', '±', '0.1'], ['°', 'C'])",,QUANTITY,1,https://doi.org/10.1016/j.jfoodeng.2013.03.025
